348.00,29.51 
349.00,29.51 
350.00,29.51 
351.00,29.51 
352.00,29.51 
353.00,29.51 
354.00,29.51 
355.00,29.51 
356.00,29.51 
357.00,29.51 
358.00,29.51 
359.00,29.51 
360.00,29.51 
